id,name,Title,Conference,Journal,Volume,Year,Authors,Abstract,Keywords
541711,The-study-on-negative-eWOM-and-its-relationship-to-consum_2017_Procedia-Comp.pdf,"The study on negative eWOM and its relationship to consumer???s
intention to switch Mobile Service Provider",ISICO 2017,Procedia Computer Science,124,2017,"Geetha Nadarajan, Jamil Bojei, Haliyana Khalid
","
Recent developments in social media has transformed consumer-brand trust relationship into consumer-consumer trust
engagement where consumers make similar brand choices influenced by the opinion of other consumers. Consumers establish
online networks and conversations embedded in trust, on similar tastes, viewpoints, preferences and other types of brand affinity
behaviours. These online consumer conversations across multiple social media platforms contributes to voluminous electronic
word-of-mouth (eWOM). An average of 70% of consumers look out for other consumers??? opinions on a brand to learn more
about the products or services of interest and out of this consumer generated contents, a whopping 50% are consumer grouses or
complaints. This study identifies emerging key mobile service consumption elements highlighted by consumers in discussion
thread revolving a viral, negative eWOM through qualitative method of netnography. The study findings include eWOM contains
multiple and relevant consumer behavioural contextual elements that may be leveraged upon to understand how negative eWOM
influences mobile consumer switching intentions in Malaysia.
","Word-of-Mouth; Electronic Word-of- Mouth; eWOM; Netnography; E-Commerce
"
541712,The-Technology-Factors-as-Barriers-for-Sustainable-Healt_2017_Procedia-Compu.pdf,"The Technology Factors as Barriers for Sustainable Health
Information Systems (HIS) ??? A Review",ISICO 2017,Procedia Computer Science,124,2017,"
Noor Azizah Mohamadali, Nur Faizah Ab Aziz","
Information system is widely adopted in many fields including healthcare. Healthcare organizations now consider increased
efficiency, improved patient care, quality of services, and safety. Hence Health Information System (HIS) is basically introduced
to transform the traditional way of data collection and organization in hospitals, to a modern way of systematic collection,
maintaining and dissemination of data. Its implementation is to support medical practitioners and administrative staff in securing
patients??? health information in a digital-based record, to efficiently and effectively improve performance in the health system or
any of its component parts. However, despite its numerous benefits, some of barriers still hinder its successful implementation
and adoption, which needs to be addressed. This study discussed these barriers related to technology using the IS Success Model.
This review paper becomes necessary in order to highlight the barriers that led to technical difficulties facing HIS
implementation in hospitals, so as to suggest possible solutions that will improve services rendered in health industry based on
findings.

","Technological Factor; Health Information System; Barriers; IS Success Model Benefits; Information Quality, Service Quality,
System Quality
"
541713,The-Use-of-Analytic-Hierarchy-Process-for-Software-Developm_2017_Procedia-Co.pdf,"The Use of Analytic Hierarchy Process for Software Development
Method Selection: A Perspective of e-Government in Indonesia",ISICO 2017,Procedia Computer Science,124,2017,"
Melisa Helingo, Betty Purwandari, Riri Satria, lis Solichah
","
Information Technology (IT) has played an important role at the Ministry of Foreign Affairs of the Republic of Indonesia
(Kemlu). It provides e-government services to cut long bureaucracy and achieve priorities in foreign policies. As the organization
grows, there are needs to develop new software in this e-government context. In general, it requires a software development
standard procedure to meet software quality assurance. In Kemlu the standard procedure in software development becomes more
critical due to frequent changes among IT team members. It is the nature of this organization to send their staffs to foreign
countries for several years. Then they are back to home country for another couple of years, and get ready for their next
assignments abroad. A fundamental step in a software development standard procedure is determining the most suitable software
development method. However, there was lack of investigation for this selection. To address this problem, a study using Analytic
Hierarchy Process (AHP) is conducted. The factor variables are personnel, requirements, applications, organizations, businesses,
operations, and technology. The alternatives of software development methods are Waterfall, Incremental, Prototyping, Extreme
Programming, Scrum, and Rational Unified Process. The results show that Prototyping is the fittest software development
method for Kemlu.
","Software Development Process; Software Development Method: Analytic Hierarchy Process; e-Government
"
541714,The-Utilization-of-Filter-on-Object-based-Opinion-Mini_2017_Procedia-Compute.pdf,"The Utilization of Filter on Object-based Opinion Mining in
Tourism Product Reviews",ISICO 2017,Procedia Computer Scienc,124,2017,"
Aris Tjahyanto, Bonda Sisephaputra
","
The quality of a tourism products can be assessed using several aspects or objects due to their unique characteristics. The
information related to the object can be extracted using object-based opinion mining. Based on the previous research, the
implementation of Natural Language Processing (NLP) rules on object-based opinion mining for determining the orientation of the
semantic objects showed good result. However, the performance of the objects extraction should be improved. In this study,
researchers apply a filter on the objects??? extraction process of the hotel and restaurant review data. The utilization of data filter in
object-based opinion mining succeeded in obtaining better objects??? extraction result due to the utilization of filter that eliminate
the unrelated object. The application of filter in the process of objects extraction improve the precision of frequent object approach
from 45.7% to 64.49% on of the hotel review and from 44.82% to 64.61% on the restaurant review. For frequent and infrequent
approach, the precision was increased from 22.33% to 63.02% on the hotel review and from 21.6% to 65.4% on the restaurant
review. For overall extracted object, the usage of filter got better result compared to non-filter classification process. The filtered
object approach gave 56.85% accuracy, 60.91% precision, and 79.93% recall on the hotel review, and got 58.85% accuracy, 63.26%
precision, and 84.14% recall on the restaurant review.
","Object-Based Opinion Mining, Opinion Mining, Sentiment Analysis, Tourism, Hotel, Restaurant
"
541715,Tracking-People-by-Detection-Using-CNN-Feature_2017_Procedia-Computer-Scienc.pdf,"Tracking People by Detection Using CNN Features
",ISICO 2017,Procedia Computer Science,124,2017,"Dina Chahyati, Mohamad Ivan Fanany, Aniati Murni Arymurthy","Multiple people tracking is an important task for surveillance. Recently, tracking by detection methods had emerged as immediate
effect of deep learning remarkable achievements in object detection. In this paper, we use Faster-RCNN for detection and compare
two methods for object association. The first method is simple Euclidean distance and the second is more complicated Siamese
neural network. The experiment result show that simple Euclidean distance gives promising result as object association method,
but it depends heavily on the robustness of detection process on individual frames
",Multiple Object Tracking; Faster-RCNN; Convolutional Neural Network; Siamese Neural Network
541716,Understanding-of-Public-Behavioral-Intent-to-Use-e-Government_2017_Procedia-.pdf,"Understanding of Public Behavioral Intent to Use e-Government
Service: An Extended of Unified Theory of Acceptance Use of
",ISICO 2017,Procedia Computer Science,124,2017,"
Rarlilanga Tanwra Danaina, Niarfaigah","
This study aimed to assess the factors that influence public behavior towards e-government service in Indonesia. The model used
in this study was UTAUT which this model we have enriched with the addition of ISQ extracted from two dimensions of credibility
and usability. Total respondents were 279 validated, the method used in evaluating the sampling data was Structural Equation
Modeling (SEM). From the result of the hypothesis, it was found that all existing hypotheses showed a significant, valid relationship
and positive value.
",e-Government; ISQ; UTAUT Model
541717,Typosquat-Cyber-Crime-Attack-Detection-via-Smart_2017_Procedia-Computer-Scie.pdf,"Typosquat Cyber Crime Attack Detection via Smartphone
",ISICO 2017,Procedia Computer Science,124,2017,"Zakiah Zulkefli, Manmeet Mahinderyit Singh, Azizul Rahman Mohd Shariff, Azman Samsudin","
A Smartphone is a multi-purpose device that can act as both mediums of communications and entertainment due to the availability
of various sensors and services, such as SMS, NFC and Bluetooth. Through these functionalities, Smartphone owner can exchange
information to each other by sharing links or even files. However, an attacker see these as an advantage to perform an Advanced
Persistent Threat (APT) attack. APT is an attack which incorporates both social engineering attack and malware. In this paper, the
authors will shed light on how APT attack through spear phishing can occur in Smartphone and how to detect it. First, the authors
will examine the tactics that can be used by the attacker to perform a successful social engineering attack. Then, based on the
discussion that has been made, the authors have used a machine learning algorithm to classify whether a certain URL is a phish or
not. Lastly, the authors have evaluated the propose technique using machine learning and obtained more than 90% accuracy. This
proves , that the proposed technique would able to help mitigating APT attack through spear phishing in the Smartphone.
","Advanced Persistent Threat (APT); Cyber Crime; Typosquat; Smart Phone: Decision Tree
"
541718,Understanding-the-Implementation-of-Telerehabilitation-at-_2017_Procedia-Com.pdf,"Understanding the Implementation of Telerehabilitation at Pre-
Implementation Stage: A Systematic Literature Review",ISICO 2017,Procedia Computer Science,124,2017,"
Tiara Izrinda Jafni, Mahadi Bahari, Waidah Ismail, Abduljalil Radman
","
Despite the increased interest of academic scholar in telerehabilitation implementation, there is a scarcity of studies
that provide an up to date comprehensive research on it. This study provides a systematic literature review (SLR) on
telerehabilitation implementation research. This review explores the processes involved in telerehabilitation
implementation, research themes and the factors that influence the implementation of telerehabilitation at pre-
implementation stage. In doing this, all relevant articles in the electronic databases of Scopus, ScienceDirect, PubMed,
SAGE and Web of Science that published from 2007 to 2017 were reviewed. The results show that four themes have
been paid attention by the researchers??? including adoption, benefits, readiness and decision making. The factors in the
adoption and readiness were found more dominant than others with seven and six factors respectively. Most of the
factors from adoption were in the quality aspects (e.g., system quality, information quality and service quality) while
change elements (e.g., attributes of the change, attributes of the change targets) in the readiness. Thus, this study
suggests that more research is needed for understanding this complex process of telerehabilitation at pre-
implementation in a more holistic manner","Telerehabilitation, Telerehabilitation Implementation; Systematic Literature Review (SLR); Pre-implementtaion
"
541719,Understanding-the-Quality-Gap-of-Information-Technology-Se_2017_Procedia-Com.pdf,"Understanding the Quality Gap of Information Technology Services
from the Perspective of Service Provider and Consumer",ISICO 2017,Procedia Computer Science,124,2017,"
Anisah Herdiyanti, Alitya Novianda Adityaputri, Hanim Maria Astuti","
Direktorat Pengembangan Teknologi Informasi (DPTSJ is the provider of information technology services in Institut Teknologi
Sepuluh Nopember (ITS). Although IT services provided by DPTSI have been managed according to its technical standard, there
has been a gap of what service consumers expect and what service consumers perceive. This situation refers to the gap of service
quality that may lead to unsatisfied service consumers. This study focuses on understanding the quality gap of IT services from the
perspective of service provider ??? that is DPTSI staffs, and of service consumers ??? that are lecturers and students. A gap analysis
based on Parasuraman works was employed. From the perspective of service provider, a gap between service quality specifications
and service delivery (GAP 3) was identified; whereas from the perspective of service consumers, a gap between expected and
perceived service (GAP 5) was analyzed by employing SER VQUAL Dimensions. From the analysis, we found that the highest gap
lies on the domain and hosting services due to relatively sophiscated technology and unclear flows of the service requests. From
internal DPTSI, staffs agreed that control systems are the most common problem in their work. Some recommendations are
proposed, e.g. developing a standard operating procedure for domain and hosting services, and allocating staffs according to their
capability. At the end, the research contributes to the implementation of gap analysis, and more specifically to improve the quality
of IT services in DPTSI.
","Information Technology Services; Service Quality; Gap; Service Provider; Service Consumer
"
541720,Understanding-the-Total-Value-of-Information-Technology-Se_2017_Procedia-Com.pdf,"Understanding the Total Value of Information Technology Services
from the Perspective of Students and Academic Staffs",ISICO 2017,Procedia Computer Science,124,2017,"
Anisah Herdiyanti, Nanda Restanena Listyawati, Hanim Maria Astuti
","
Today service providers are more focused on the value produced by delivering information technology (IT) services, rather than
focused on the procurement of IT services. The value from the two perspectives: service providers and service consumers,
contribute to the total value of IT services namely Total Value Orientation (TVO). This study focuses on understanding the total
value of a key operational service in educational sector, i.e. academic online (SIM Akademik), from the perspective of academic
staffs as service provider, and students as service consumers. The goal of this study is to find factors that contribute to the delivery
of value from each perspective. In order to find those factors, a conceptual model of TVO was adopted and implemented by
collecting data using different questionnaire assessments for each perspective. Then the questionnaire results served as inputs for
understanding the relationships between factors on the conceptual model by applying the partial least square (PLS) technique using
SmartPLS software. This study results in factors that are perceived well by students and academic staffs. Students understands that
service quality is the most important factor while academic staffs understands that technology transfer factor is important for the
delivery of service value of academic online (SIM Akademik). Some recomendations are proposed, e.g. optimizing the capacity of
server infrastructure and managing access schedule for users when performing course enrollments in order to minimize the impacts
from server down due to many users accessing SIM Akademik.
","Information Technology Services; Total Value Orientation; Service Provider, Service Consumer
"
541721,Usability-Evaluation-to-Enhance-Software-Quality-of-Cultur_2017_Procedia-Com.pdf,"Usability Evaluation to Enhance Software Quality of Cultural
Conservation System Based on Nielsen Model (WikiBudaya)",ISICO 2017,Procedia Computer Science,124,2017,"
Feby Artwodini Mugqtadiroh, Hanim Maria Astuti, Eko Wahyu Tyas Darmaningrat, Fenty Rizky Aprilian","
WikiBudaya is a web-based encyclopedia application specifically processing information and knowledge on Indonesian culture in
forms of articles. It is managed by the Department of Culture and Tourism in East Java Province, Indonesia (DISBUDAPAR
JATIM). In the process of its development, the required software quality is not yet controlled. Consequently, WikiBudaya is not
yet officially released in accordance with software development life cycle (SDLC). Accordingly, it is necessary to evaluate it by
means of software quality control, specifically focused on a usability aspect, i.c.: component of non-functional need to assess the
website success. WikiBudaya usability evaluation is based on Nielson Model by adopting user testing method with descriptive
statistic data for interpreting the usability quality evaluation. Next, to draw comprehensive results, the result of hypothesis testing
is followed up with conclusion of final results in form of recommendations for WikiBudaya website enhancement in order to
facilitate better usability by the users and sustainable development.
","website encyclopedia; Indonesian culture; usability evaluation; software quality control; user testing; Nielsen Model; heuristic evaluation
"
541722,Usable-Security--Revealing-End-Users-Comprehensions-_2017_Procedia-Computer-.pdf,"Usable Security: Revealing End-Users Comprehensions on Security
Warnings",ISICO 2017,Procedia Computer Science,124,2017,"
Ammar Amran, Zarul Fitri Zaaba, Manmeet Mahinderyit Singh, Abdalla Wasef Marashdih","
Security warning is a form communication between user and computer to inform the users on the risk of allowing random
applications to run on the computer system. Security warning is designed to warn the users such as notify, inform and advice users
about the consequence effect of an action. However, computer user s tend to ignore security warning duc to the lack of attentions,
did not understand the meaning of the warnings, difficulties on the technical jargon used, lack of motivation and users become
habituated to security warning. Therefore, a survey was mounted online utilising 156 participants to investigate and to understand
further general understanding of user???s perceptions on security warnings. This paper describes two main findings utilising Chi-
Square and Cramer???s V test. The findings suggested that in all three scenarios, the results were not statistically significant. However,
results portrayed in Cramer???s V test were in a better outlook. The result indicates on the need to look closely on each variable
involves within the study sampling to improve the security warnings.
","Security Warning; Chi Square; Cramer???s V Test; Usability; Usable Security; Human Computer Interaction.
"
541723,User-Satisfaction-and-Intention-to-Use-Peer-to-Peer-Onli_2017_Procedia-Compu.pdf,"User Satisfaction and Intention to Use Peer-to-Peer Online
Transportation: A Replication Study",ISICO 2017,Procedia Computer Science,124,2017,"
Adhi Setyo Santoso, Liza Agustina Maureen Nelloh
","
Sharing economy or collaborative economy (e.g. renting and lending) has been identified in previous studies to better
understanding the behavioral context such as satisfaction and future intention for hospitality accommodation. However, the
findings are lack of generalization in other industry context. Therefore, as the phenomenon of peer-to-peer (P2P) online
transportation in Indonesia, this article replicates the previous study by Tussyadiah (2016) to test consumers??? satisfaction and
future intention in different industry context for generalization purposes. Using Structural Equational Modelling approach, the
results among 115 respondents conclude that enjoyment and economic benefit are the determinations of satisfaction while
satisfaction itself mediates those variables toward future intention. This study concludes that some of the findings about
determinant factors of customer satisfaction future intention on P2P accommodation context can be generalized for other
industrial context such as P2P online transportation context even though there are some differences of findings especially in the
antecedents of future intention.
","Sharing Economy; e-Commerce; Online Transportation; Customer Satisfaction; Future intention; Consumer behaviour
"
541724,User-Acceptance-of-e-Government-Citizen-Report-System-_2017_Procedia-Compute.pdf,"User Acceptance of e-Government Citizen Report System
(a Case Study of City113 App)",ISICO 2017,Procedia Computer Science,124,2017,"
Tony Dwi Susanto, Made Mira Diani, Irmasari Hafidz
","

The aim of this study is to understand the factors that drive what citizen???s intention to use the City113 mobile application, an e-
government system for citizen report. Initially, a preliminary an open-ended questions survey has been conducted to explore what
factors motivate citizens to use the City113. The findings factors were compared to existing prominent technology adoption
models (including TAM, DOI, UTAUT, TRA, TPB, and DTPB) and suggested the Decomposed Theory of Planned Behavior
(DTPB) model with a new construct specific to gamification called playfulness is the most suitable model for representing user
acceptance of the e-government citizen report application. We perform the analysis using SPSS and SmartPLS for validity and
reliability test and inferential analysis for validating the model. The data were collected using questionnaire targeting citizens in 7
sub-districts of Surabaya city. The number of sample size is calculated using Slovin formula collecting 156 valid responses. This
study suggests that the most significant determinant of user???s intention to use the City113 mobile application is attitude (R? =
0.435, t=5.238). There are only two factors influencing the attitude towards using the City113: Perceived Ease of Use and
Perceived Usefulness. Citizens may have a positive or negative fecling towards using an e-government citizen report system
mainly influenced by their perceptions on whether the system is easy to use and whether the system will deliver benefits for them
or not.
","User Intention, Mobile Apps, Decomposed Theory of Planned Behavior, DTPB, City113, Citizen Report Systems, Smart City
"
541725,Users--Motivation-in-Sharing-Information-on-Socia_2017_Procedia-Computer-Sci.pdf,Users Motivation in Sharing Information on Social Media,ISICO 2017,Procedia Computer Science,124,2017,"Afira Putri Ghaisani, Putu Wuri Handayani, Qorib Munajat","This study discusses the motivation of information sharing activities in social media. Types of information reviewed are personal,
sensational, political, casual, and experience. Social media categories reviewed are social networking sites, microblogging sites,
wikis, online blogs, and online forums. Responses from 255 respondents were processed using descriptive statistical methods.
The results show that one's motivation in sharing information tends to be consistent for cach type of information, that is to share
the impression of social media users on a matter.
",user motivation; type of information; information sharing; social media
541726,WebGIS-for-Asset-Management-of-Land-and-Building-of-M_2017_Procedia-Computer.pdf,"WebGIS for Asset Management of Land and Building of Madiun
City Government",ISICO 2017,Procedia Computer Science,124,2017,"R.V. Hari Ginardi, Wawan Gunawan, Septiawan Rosetya Wardana
","
The detailed basemap of Madiun City, known as RDTR and RTRW has been developed in 2016 and approved by
Indonesian Geospatial Information Agency (BIG). This detailed and accurate digital map is supposed to be used by
Madiun City Development Planning Agency (Bappeda) and other units in Madiun City Government as their reference
map. Several digital maps are being developed on top of this reference map, including the Madiun City Asset map
which record all buildings and land areas owned by the Madiun City Government. To improve the usability and
functionality of this asset map, an asset management system, based on WebGIS is proposed. In this WebGIS, city
assets of land and buildings are coded and organized in a web-based application for a better management, and it can
be accessed by public easily and quickly. The system development method is the Waterfall. ArcGIS Map is used as
an online map platform for the visualization map of land and building asset in Madiun City. The current asset map
contains more than 400 asset data with 17 categories. This WebGIS asset management system supports the smart
governance in Madiun City toward the development of Madiun Smartcity.
","Land and Building Asset; Smart Governance; Geographic Information System; ArcGIS WebMap
"
